Customer,State,Customer Lifetime Value,Response,Coverage,Education,EmploymentStatus,Gender,Income,Location Code,Marital Status,Monthly Premium Auto,Months Since Last Claim,Months Since Policy Inception,Number of Open Complaints,Number of Policies,Policy Type,Policy,Renew Offer Type,Sales Channel,Total Claim Amount,Vehicle Class,Vehicle Size,Day,Month,Year
1791,0,0.0529772237400393,0,0,3,0,1,0.2216221082005581,1,1,0.11926605504587162,0.22857142857142856,0.9292929292929294,0,0,1,3,1,2,0.3699928673680921,0,2,1,1,1970
4696,3,0.05067809020405048,0,0,0,1,0,0.8162050789650034,1,1,0.05504587155963314,0.19999999999999998,0.7474747474747475,0,0,1,5,1,0,0.44190650758587713,3,1,1,1,1970
4938,4,0.24668023494370364,0,0,4,1,1,0.6223082385653275,2,1,0.07339449541284404,0.19999999999999998,0.7373737373737375,0,3,1,5,1,1,0.25333633258375177,3,2,1,1,1970
3692,1,0.04332215580102414,0,0,0,0,1,0.15589962092797632,0,1,0.09174311926605516,0.3142857142857143,0.48484848484848486,0,0,2,6,1,0,0.14163552112893793,3,1,1,1,1970
618,1,0.7159140281642316,0,2,1,4,1,0.0,1,2,0.5045871559633028,0.19999999999999998,0.5757575757575758,0,1,1,3,0,2,0.8701226328083262,3,1,1,1,1970
1678,3,0.5937499375602311,0,1,3,1,1,0.28510416979226055,1,1,0.2477064220183487,0.0,0.9393939393939394,0,1,1,4,3,0,0.44001103452972484,0,0,1,1,1970
2492,3,0.37786652900178164,0,0,0,1,1,0.3414348726257989,1,1,0.00917431192660556,0.17142857142857143,0.09090909090909091,0,1,1,5,0,0,0.30997729551526404,3,1,1,1,1970
4977,4,0.5764373516982767,0,1,0,1,1,0.21843150198537722,1,2,0.6972477064220184,0.05714285714285714,0.7070707070707072,0,7,1,5,1,0,0.6850746195954396,2,1,1,1,1970
1894,3,0.26133153602047066,0,0,1,1,0,0.834078474910233,0,1,0.09174311926605516,0.8571428571428571,0.8080808080808082,0,2,1,5,1,3,0.13114124616385492,0,1,1,1,1970
4355,2,0.5749043475263336,0,1,3,1,0,0.7367499824966744,2,1,0.6146788990825689,0.9714285714285714,0.4747474747474748,0,2,1,5,1,2,0.4211826878018658,1,1,1,1,1970
677,0,0.19351725289561114,0,1,0,1,1,0.49802462467868897,1,1,0.5504587155963303,0.08571428571428572,0.5555555555555556,0,0,1,5,1,0,0.6676066633393103,1,2,1,1,1970
5592,3,0.010276727314939144,0,0,0,4,1,0.0,1,2,0.03669724770642202,0.08571428571428572,0.7171717171717172,0,0,0,0,3,3,0.7154730683429461,3,1,1,1,1970
2851,1,0.46788151755334106,0,0,2,1,1,0.919074624178594,0,1,0.42201834862385335,0.8571428571428571,0.2828282828282829,0,6,1,4,2,0,0.1630823222502476,1,2,1,1,1970
3197,1,0.646673151936596,1,2,0,0,0,0.11887258579130035,1,0,0.3669724770642202,0.5142857142857142,0.393939393939394,0,1,0,1,0,0,0.5050279040369553,0,1,1,1,1970
3608,3,0.3945618796526701,0,0,3,1,1,0.9006011142117003,2,1,0.01834862385321112,0.34285714285714286,0.21212121212121213,0,1,1,5,1,1,0.21164620822476635,0,1,1,1,1970
3895,1,0.20955093699553698,1,1,0,1,0,0.48576229483601885,1,2,0.6330275229357798,0.34285714285714286,0.15151515151515152,0,0,0,1,1,0,0.6500655360146231,1,1,1,1,1970
1250,0,0.24348789010233565,1,0,0,4,0,0.0,1,1,0.11009174311926606,0.5142857142857142,0.4545454545454546,0,4,1,4,0,2,0.36499156971368973,0,1,1,1,1970
905,3,0.21521695906655283,1,0,4,0,0,0.22890349166341606,1,0,0.03669724770642202,0.2571428571428571,0.8181818181818182,0,2,0,1,0,0,0.324981188478471,0,2,1,1,1970
2169,3,0.2552827082023219,0,0,1,1,0,0.6578749962492874,0,0,0.10091743119266061,0.45714285714285713,0.98989898989899,0,3,1,4,1,0,0.17851226638320009,0,1,1,1,1970
3001,0,0.06185140732799313,0,0,2,1,1,0.5298206659265261,1,2,0.11926605504587162,0.08571428571428572,0.686868686868687,0,0,2,8,1,2,0.3699928673680921,0,1,1,1,1970
3775,0,0.26364649101941084,0,0,4,1,1,0.5298906792290535,1,0,0.10091743119266061,0.39999999999999997,0.5353535353535354,0,3,1,4,0,0,0.35999027205928746,3,2,1,1,1970
1095,0,0.6044516284417095,0,0,0,1,0,0.5544653484161991,1,0,0.05504587155963314,0.19999999999999998,0.4444444444444445,0,1,1,4,2,0,0.3349837837872757,0,2,1,1,1970
1972,3,0.23075456173092188,0,1,1,1,0,0.32122103199607926,0,1,0.6513761467889909,0.2857142857142857,0.42424242424242425,0,0,1,5,3,2,0.28887914006312776,1,1,1,1,1970
4514,0,0.18271880313846353,0,0,3,4,1,0.0,1,2,0.00917431192660556,0.9142857142857143,0.31313131313131315,0,2,1,5,2,3,0.7194049874909471,0,1,1,1,1970
4404,1,0.14118947934992707,0,0,0,1,0,0.9363879137036037,0,1,0.35779816513761475,0.45714285714285713,0.20202020202020204,0,0,1,4,2,1,0.06226747488956549,1,0,1,1,1970
1215,3,0.05198880612759485,0,0,0,1,1,0.7920704933937448,1,0,0.0825688073394496,0.3142857142857143,0.7474747474747475,0,0,1,5,1,2,0.34998767675048276,3,2,1,1,1970
4334,1,0.26837285558202073,0,0,1,1,0,0.7513527570238345,0,1,0.11009174311926606,0.34285714285714286,0.22222222222222224,0,5,0,0,2,2,0.1783044572559746,3,2,1,1,1970
3386,3,0.1413154878077089,0,2,1,4,0,0.0,1,2,0.5137614678899083,0.05714285714285714,0.4141414141414142,0,0,1,3,1,3,0.8776245792899297,0,1,1,1,1970
3917,2,0.38565826816999194,0,0,0,1,0,0.6997229473599984,1,0,0.01834862385321112,0.2571428571428571,0.030303030303030304,0,1,1,5,0,1,0.4185876853266663,3,1,1,1,1970
5872,1,0.2529648747382759,0,0,0,1,1,0.6753583180804353,2,2,0.10091743119266061,1.0,0.21212121212121213,0,6,0,1,1,3,0.35961273556066375,3,1,1,1,1970
5620,1,0.4637330548680365,0,2,3,1,0,0.6237785179184046,0,1,0.4311926605504588,0.6285714285714286,0.8787878787878789,0,7,1,4,0,2,0.0533654297167302,0,1,1,1,1970
4637,3,0.16882503800673995,1,0,3,1,0,0.5858813174503156,2,1,0.4495412844036699,0.17142857142857143,0.6262626262626263,0,0,1,5,0,0,0.31651310798698223,1,1,1,1,1970
4424,1,0.37595596133472486,0,0,3,4,0,0.0,1,2,0.4128440366972478,0.19999999999999998,0.4444444444444445,0,3,1,4,0,3,0.530034392308967,2,1,1,1,1970
2478,0,0.28032625596853644,0,1,3,1,0,0.2959262259829368,1,1,0.13761467889908263,0.7142857142857143,0.04040404040404041,0,2,1,4,1,1,0.43961995493382783,0,1,1,1,1970
4460,0,0.9911561093657754,0,2,3,4,1,0.0,1,2,0.8807339449541285,0.4857142857142857,0.010101010101010102,0,1,1,3,2,1,0.7851005726834864,2,1,1,1,1970
3807,1,0.48771789571668367,0,0,4,1,1,0.7151258739160441,1,1,0.4678899082568808,0.7142857142857143,0.6161616161616162,0,4,0,2,2,0,0.560042178235381,2,2,1,1,1970
5006,1,0.381665429100127,0,2,0,4,0,0.0,1,2,0.4128440366972478,0.6571428571428571,0.4545454545454546,0,4,0,1,0,1,0.7951031679922911,0,1,1,1,1970
2193,2,0.7303326655575979,0,1,1,4,1,0.0,1,2,0.596330275229358,0.11428571428571428,0.595959595959596,0,1,1,5,2,1,0.9451420976243613,1,1,1,1,1970
3616,3,0.038664268068690694,0,0,3,1,1,0.757543933347336,0,1,0.02752293577981657,0.37142857142857144,0.11111111111111112,0,0,0,2,2,0,0.13380296490782717,3,1,1,1,1970
642,3,0.492633683640032,1,0,1,1,1,0.3794420939978596,1,1,0.5045871559633028,0.3142857142857143,0.42424242424242425,0,4,1,4,1,2,0.5800473688529904,1,1,1,1,1970
1468,3,0.554495757323175,0,1,3,0,1,0.2407157359898381,1,2,0.6513761467889909,0.34285714285714286,0.020202020202020204,0,5,0,2,1,1,0.6600681313234279,2,1,1,1,1970
2811,0,0.41031983757346835,0,1,1,1,0,0.43638291275342317,1,0,0.3486238532110093,0.9428571428571428,0.30303030303030304,0,2,0,0,2,1,0.4950253087281506,0,1,1,1,1970
2477,2,0.19946184089551508,0,1,1,2,1,0.23815524949740452,1,0,0.6330275229357798,0.5714285714285714,0.08080808080808081,0,0,1,5,0,3,0.6500655360146231,1,0,1,1,1970
5425,4,0.008802684254835463,0,0,1,4,1,0.0,1,2,0.00917431192660556,0.3142857142857143,0.4545454545454546,0,0,1,5,3,2,0.4650175228017366,3,2,1,1,1970
395,3,0.16277678620077116,0,1,0,4,0,0.0,1,2,0.5779816513761469,0.17142857142857143,0.3434343434343435,0,0,1,4,2,2,0.6200577500882092,1,1,1,1,1970
901,3,0.6929359829914146,1,0,4,3,0,0.21518088436802993,2,1,0.00917431192660556,0.0,0.595959595959596,0,1,0,1,0,0,0.2679338753222236,3,1,1,1,1970
3820,0,0.46151252964902134,1,0,3,1,0,0.6413718606535243,2,1,0.4311926605504588,0.08571428571428572,0.4444444444444445,0,2,1,5,1,1,0.3852246402911739,1,0,1,1,1970
2022,3,0.031191149670074136,0,0,1,1,1,0.838159250257549,2,2,0.00917431192660556,0.3142857142857143,0.4444444444444445,0,0,1,5,1,1,0.20427859451428604,0,1,1,1,1970
520,1,0.21339075935259252,0,0,1,1,0,0.2384453046078755,1,1,0.02752293577981657,0.9142857142857143,0.6666666666666667,0,6,1,4,3,2,0.3199798908240687,0,2,1,1,1970
2295,4,0.25341003474054624,0,0,1,1,0,0.5484442043988358,2,2,0.10091743119266061,0.6571428571428571,0.13131313131313133,0,7,0,2,2,3,0.1938971050629319,0,1,1,1,1970
5820,1,0.3494795534365651,0,1,3,1,0,0.26259989397985617,0,1,0.2477064220183487,0.6,0.04040404040404041,0,2,1,3,0,1,0.0548617283683444,0,1,1,1,1970
1402,2,0.11247674169909141,0,1,3,4,1,0.0,1,1,0.3119266055045873,0.45714285714285713,0.010101010101010102,0,0,1,5,0,0,0.7125817566946524,0,1,1,1,1970
3962,1,0.05231956686384054,0,0,4,1,1,0.32443164201198227,1,1,0.07339449541284404,0.11428571428571428,0.7373737373737375,0,0,0,1,1,1,0.49310981381038854,3,1,1,1,1970
4672,1,0.21454686887517213,0,0,0,1,1,0.22730318760564508,1,1,0.03669724770642202,0.7142857142857143,0.7373737373737375,0,2,1,4,1,1,0.324981188478471,0,1,1,1,1970
4531,2,0.025300177219687248,1,0,0,0,0,0.19867774877226674,1,0,0.01834862385321112,0.6285714285714286,0.9696969696969697,0,0,1,5,0,3,0.3670697287118503,0,1,1,1,1970
3764,0,0.06466810216978006,0,0,3,1,1,0.2624698692751623,2,1,0.11926605504587162,0.14285714285714285,0.696969696969697,0,0,1,5,1,1,0.3615116803509378,0,1,1,1,1970
2825,1,0.4098361339472222,0,0,1,1,1,0.6230283753913244,1,1,0.35779816513761475,0.02857142857142857,0.5353535353535354,0,2,1,3,1,3,0.5000266063825529,2,1,1,1,1970
5315,1,0.7918013342311802,0,2,0,1,0,0.25052760024404636,1,1,0.9724770642201837,0.0,0.11111111111111112,0,4,1,3,0,0,0.8351135492275098,1,1,1,1,1970
1548,0,0.28531176870229613,0,1,0,2,0,0.16657164861323653,1,1,0.1651376146788992,0.6571428571428571,0.31313131313131315,0,6,1,5,0,1,0.3949993556401038,0,1,1,1,1970
745,4,0.7165156639358314,0,0,3,2,1,0.26892109500805156,1,2,0.47706422018348627,0.9142857142857143,0.6767676767676768,0,1,2,8,0,3,0.5650434758897833,1,2,1,1,1970
174,4,0.23843909311256414,0,0,3,1,1,0.4935437733169302,2,1,0.07339449541284404,0.2857142857142857,0.12121212121212122,0,6,1,5,1,0,0.2615021982031661,3,1,1,1,1970
1366,3,0.37015851509805986,0,0,1,4,1,0.0,1,2,0.0825688073394496,0.11428571428571428,0.6363636363636365,0,1,1,5,0,0,0.6483788660936052,0,1,1,1,1970
4849,3,0.14319777967378342,0,0,0,4,1,0.0,1,2,0.5137614678899083,0.37142857142857144,0.696969696969697,0,0,1,3,2,3,0.8776245792899297,2,1,1,1,1970
2402,3,0.19065173016324025,0,0,0,1,0,0.786109360778548,0,1,0.522935779816514,0.02857142857142857,0.7070707070707072,0,0,1,3,0,1,0.13942022550715671,1,1,1,1,1970
1862,1,0.1643545836802747,0,0,0,1,1,0.3893239715545954,0,0,0.4678899082568808,0.2857142857142857,0.48484848484848486,0,0,1,3,2,0,0.2513208023354685,2,1,1,1,1970
4161,2,0.48943748759316286,1,0,3,4,1,0.0,1,1,0.5321100917431194,0.2571428571428571,0.08080808080808081,0,2,1,3,1,3,0.5950512618161975,2,1,1,1,1970
2535,1,0.15370420874006338,0,0,4,1,1,0.2188915894019864,0,2,0.4311926605504588,0.19999999999999998,0.29292929292929293,0,0,0,1,2,0,0.05443119478557622,1,0,1,1,1970
3254,1,0.22524057433508668,0,0,0,1,0,0.48354187295586165,2,2,0.05504587155963314,0.19999999999999998,0.010101010101010102,0,6,1,5,1,3,0.22079772437622527,0,0,1,1,1970
5643,1,0.033793867782020204,0,0,3,1,0,0.7800782148608236,1,2,0.00917431192660556,0.7428571428571429,0.10101010101010102,0,0,1,3,1,0,0.30997729551526404,0,1,1,1,1970
3049,3,0.11039896197015739,0,1,4,1,1,0.25752893049679443,0,1,0.2660550458715597,0.2571428571428571,0.23232323232323235,0,0,1,3,2,2,0.12271117032485455,0,1,1,1,1970
5856,1,0.24312721614190305,1,0,1,2,1,0.22524279613126497,1,1,0.11009174311926606,0.4857142857142857,0.6464646464646465,0,2,1,5,0,1,0.36499156971368973,0,1,1,1,1970
5848,3,0.5816039443583407,0,1,3,4,1,0.0,1,1,0.3119266055045873,0.02857142857142857,0.696969696969697,0,1,1,4,1,3,0.6036496573696937,3,1,1,1,1970
358,3,0.04127695198230796,0,0,1,4,0,0.0,1,2,0.11009174311926606,0.17142857142857143,0.11111111111111112,0,0,1,5,0,3,0.36499156971368973,0,1,1,1,1970
4267,0,0.5077267823121477,0,2,3,1,1,0.7600044008361589,0,1,0.4954128440366974,0.3142857142857143,0.4444444444444445,0,2,1,5,2,2,0.0927540558791757,0,1,1,1,1970
5703,0,0.2753815133380171,0,0,3,1,1,0.9413288524819716,1,1,0.11926605504587162,0.7999999999999999,0.4141414141414142,0,7,1,4,2,2,0.4261427320441784,0,2,1,1,1970
4645,3,0.2234247360408956,0,0,3,1,1,0.65387423610486,0,1,0.03669724770642202,0.2571428571428571,0.8484848484848485,0,2,1,5,3,1,0.00622915061247949,0,1,1,1,1970
1041,1,0.7304408749476146,0,0,0,1,0,0.44349426391014296,2,1,0.4036697247706422,0.42857142857142855,0.5656565656565657,0,1,1,4,0,0,0.36990411725734074,2,1,1,1,1970
4126,4,0.0955842688149616,0,1,3,1,0,0.9350676628559427,0,0,0.21100917431192667,0.45714285714285713,0.7272727272727273,0,0,0,2,1,0,0.10855082852408639,0,1,1,1,1970
3999,1,0.40344029986501917,0,1,1,1,0,0.6917414308718657,2,1,0.3302752293577982,0.5428571428571428,0.7171717171717172,0,7,1,5,2,0,0.35564679404343164,0,1,1,1,1970
883,1,0.7128788130901224,0,2,3,1,1,0.6078554925435833,1,1,0.8532110091743119,0.37142857142857144,0.07070707070707072,0,4,1,5,1,1,0.7700966797202794,1,2,1,1,1970
1508,0,0.4169489936387061,0,0,3,1,0,0.5401826347005931,1,1,0.05504587155963314,0.5142857142857142,0.9090909090909092,0,1,1,5,1,1,0.38593792744651884,0,1,1,1,1970
5424,3,0.4240022312821875,0,0,0,4,0,0.0,2,1,0.11926605504587162,0.42857142857142855,0.6161616161616162,0,1,1,5,0,1,0.24164028330204823,0,1,1,1,1970
4937,2,0.05300317231860052,0,0,3,1,0,0.44627479221052,2,1,0.06422018348623859,1.0,0.4545454545454546,0,0,0,1,1,3,0.2954614864837092,0,1,1,1,1970
3005,3,0.11881777129601304,0,2,1,2,0,0.16479131034896632,2,0,0.3669724770642202,0.8285714285714285,0.25252525252525254,0,0,1,5,0,3,0.3269454387548045,0,1,1,1,1970
4442,1,0.42358358629589543,0,0,0,1,1,0.2595393124693692,1,1,0.3944954128440368,0.0,0.2828282828282829,0,2,1,4,1,1,0.5200317970001623,1,2,1,1,1970
444,1,0.06429769088371917,0,0,0,1,0,0.6202978565927526,0,1,0.11009174311926606,0.05714285714285714,0.595959595959596,0,0,0,0,3,3,0.0937699840588326,3,1,1,1,1970
507,0,0.23157658411976825,1,0,2,1,0,0.68944099378882,2,1,0.04587155963302758,0.9142857142857143,0.30303030303030304,0,6,1,3,1,1,0.32245756077242194,0,1,1,1,1970
751,3,0.33864348561584645,0,0,1,4,1,0.0,1,2,0.3944954128440368,0.6857142857142857,0.494949494949495,0,5,2,7,0,1,0.780099275029084,1,1,1,1,1970
69,1,0.01925584530773536,0,0,4,4,1,0.0,2,2,0.02752293577981657,1.0,0.595959595959596,0,0,0,2,2,0,0.2980207057161285,0,1,1,1,1970
5566,1,0.48070720193594396,0,0,4,1,0,0.9806263190006101,2,2,0.11009174311926606,0.14285714285714285,0.5353535353535354,0,1,1,4,2,1,0.36179997494454075,0,2,1,1,1970
2792,0,0.7599383608519807,0,2,3,3,0,0.15085866314599775,1,1,0.4954128440366974,0.7142857142857143,0.14141414141414144,0,1,1,5,0,2,0.5750460711985881,0,0,1,1,1970
177,1,0.8181515331565979,0,0,3,4,0,0.0,1,1,0.0,0.6,0.24242424242424243,0,1,1,4,0,2,0.386200223627815,0,1,1,1,1970
305,3,0.4527454946645004,0,1,0,4,0,0.0,0,0,0.17431192660550465,0.8571428571428571,0.9696969696969697,0,1,1,4,0,0,0.07193947712985509,0,1,1,1,1970
3206,1,0.48971276923964324,0,0,4,2,0,0.10212940458687152,1,0,0.5321100917431194,0.19999999999999998,0.16161616161616163,0,6,1,4,2,1,0.5950512618161975,1,1,1,1,1970
1888,1,0.038270585876684776,0,0,0,4,0,0.0,2,0,0.06422018348623859,0.37142857142857144,0.11111111111111112,0,0,0,2,0,2,0.3090312958961858,0,1,1,1,1970
1628,0,0.07025734151193086,0,1,0,4,0,0.0,0,0,0.17431192660550465,0.8857142857142857,0.6767676767676768,0,0,1,5,0,1,0.01711473023185396,3,0,1,1,1970
3363,1,0.29794441781834735,0,1,4,1,1,0.5027855292505576,0,0,0.17431192660550465,0.42857142857142855,0.888888888888889,0,2,1,3,1,2,0.03347719757058007,3,0,1,1,1970
1656,2,0.13595952250539653,1,0,0,0,1,0.1837849191346356,1,1,0.3853211009174313,0.22857142857142856,0.5050505050505051,0,0,1,4,0,1,0.557416784541435,2,0,1,1,1970
1777,3,0.3877372843615926,0,0,0,0,1,0.2413758614136686,0,1,0.06422018348623859,0.5714285714285714,0.42424242424242425,0,1,1,3,3,2,0.07911119209508646,3,1,1,1,1970
1975,1,0.29083153967116115,0,1,1,1,0,0.8839179444094378,0,0,0.14678899082568808,0.6571428571428571,0.11111111111111112,0,2,1,4,1,0,0.00033790329858659216,0,1,1,1,1970
1710,0,0.2610626603759848,1,0,4,1,1,0.8901391264340225,0,0,0.10091743119266061,0.2571428571428571,0.7171717171717172,0,2,1,5,1,1,0.1812371900682168,0,2,1,1,1970
5309,1,0.17200638588611175,0,1,3,4,0,0.0,1,0,0.5871559633027523,0.05714285714285714,0.8484848484848485,0,0,1,3,0,1,0.6250590477426115,1,1,1,1,1970
2554,3,0.19366239665562848,0,0,3,1,1,0.23406447224972746,1,1,0.0,0.8285714285714285,0.38383838383838387,0,6,1,3,3,2,0.3049759978608617,0,1,1,1,1970
1100,0,0.35567506530266113,0,1,1,4,0,0.0,1,1,0.32110091743119273,0.7999999999999999,0.6262626262626263,0,3,1,3,0,0,0.4800214157649436,0,1,1,1,1970
2083,3,0.38527928899762975,0,2,3,4,0,0.0,1,1,0.37614678899082576,0.9714285714285714,0.37373737373737376,0,2,1,4,2,0,0.5100292016913577,0,1,1,1,1970
2407,1,0.4868551753128475,0,0,4,1,0,0.6389714045668677,0,2,0.4862385321100917,0.0,0.17171717171717174,0,7,1,5,1,0,0.09000082797524606,1,1,1,1,1970
3157,1,0.050278370013976975,0,0,3,1,1,0.37710164931336954,0,0,0.0825688073394496,0.3142857142857143,0.5151515151515152,0,0,0,0,2,0,0.08650469064673931,3,1,1,1,1970
4208,3,0.19192313495537275,0,0,0,4,0,0.0,1,2,0.06422018348623859,0.2571428571428571,0.010101010101010102,0,5,0,2,0,3,0.5100292016913577,0,1,1,1,1970
5339,3,0.46531882077043085,0,1,1,4,1,0.0,1,1,0.5596330275229358,0.22857142857142856,0.32323232323232326,0,5,1,5,3,0,0.7134692755150956,1,1,1,1,1970
3732,2,0.0461198389105216,0,0,1,1,0,0.6499934987647653,2,1,0.04587155963302758,0.4857142857142857,0.9090909090909092,0,0,1,5,1,3,0.19049612471585925,0,2,1,1,1970
5436,0,0.21819264263661217,0,0,3,1,0,0.7319390684230004,0,2,0.02752293577981657,0.7714285714285714,0.43434343434343436,0,2,1,5,2,2,0.13799856601334942,0,1,1,1,1970
3273,1,0.05385943503059942,1,0,1,1,0,0.500805152979066,0,2,0.09174311926605516,0.08571428571428572,0.32323232323232326,0,0,1,4,1,0,0.019609179533837694,3,1,1,1,1970
4859,3,0.5040585910475345,0,1,4,4,1,0.0,0,1,0.6055045871559634,0.3142857142857143,0.8686868686868687,0,2,2,7,0,2,0.023322980629823103,1,2,1,1,1970
3580,1,0.4490766558545156,0,0,1,2,0,0.16373110891069304,2,1,0.11926605504587162,0.11428571428571428,0.5454545454545455,0,1,1,4,2,1,0.30836166381774177,3,0,1,1,1970
1544,3,0.5091081810774429,0,1,0,1,1,0.5801802342445065,1,2,0.1834862385321101,0.6571428571428571,0.7171717171717172,0,1,2,8,0,0,0.539981673265714,3,2,1,1,1970
1320,3,0.41716994828916354,1,0,3,4,0,0.0,1,0,0.4678899082568808,0.34285714285714286,0.9393939393939394,0,2,1,4,0,3,0.560042178235381,2,1,1,1,1970
5849,3,0.42678540682209065,0,0,0,1,0,0.625458837179064,1,1,0.06422018348623859,0.2857142857142857,0.010101010101010102,0,1,1,3,1,1,0.33998508144167805,3,1,1,1,1970
3431,3,0.05659444632199298,1,0,0,1,1,0.2679509106730279,1,1,0.09174311926605516,0.11428571428571428,0.4141414141414142,0,0,0,2,1,0,0.3549889744048851,3,1,1,1,1970
1442,1,0.33659977261545226,1,1,0,4,0,0.0,1,0,0.3119266055045873,0.37142857142857144,0.20202020202020204,0,4,1,5,0,2,0.4750201181105413,3,0,1,1,1970
868,3,0.122184516834039,0,1,3,1,0,0.561886758484112,1,1,0.3027522935779817,0.02857142857142857,0.393939393939394,0,0,1,5,1,1,0.4700188204561389,0,1,1,1,1970
1381,0,0.027632304833252158,0,0,3,2,0,0.2865144377431712,1,1,0.0,0.3142857142857143,0.5050505050505051,0,0,1,3,1,3,0.36981431270633386,0,2,1,1,1970
2719,2,0.490733202153005,0,2,1,1,1,0.7826487032536182,1,1,0.4862385321100917,0.19999999999999998,0.6666666666666667,0,5,1,5,1,1,0.5700447735441858,0,1,1,1,1970
513,1,0.41762063854954334,0,0,0,1,1,0.6564847320990989,1,1,0.05504587155963314,0.42857142857142855,0.7272727272727273,0,1,1,4,1,2,0.3349837837872757,0,1,1,1,1970
3773,1,0.14530473238672761,0,0,0,1,1,0.4318520518898591,2,1,0.3853211009174313,0.9714285714285714,0.7474747474747475,0,0,0,2,1,0,0.4385177356147663,1,1,1,1,1970
1136,3,0.21305317014528893,0,0,1,1,1,0.267380802352447,2,2,0.04587155963302758,0.19999999999999998,0.5555555555555556,0,4,1,3,1,3,0.2277862959891005,0,1,1,1,1970
4022,3,0.44252584896321456,0,0,4,0,0,0.12592392554585372,0,1,0.11009174311926606,0.6285714285714286,0.010101010101010102,0,1,1,5,0,0,0.13795710108804637,3,1,1,1,1970
4055,1,0.4288203441360776,0,1,1,4,0,0.0,1,2,0.17431192660550465,0.7142857142857143,0.8080808080808082,0,1,1,5,0,0,0.4000006532945062,0,1,1,1,1970
4352,3,0.46664367528828965,0,0,2,1,1,0.25756893809823866,1,1,0.11009174311926606,0.7999999999999999,0.8585858585858587,0,1,1,5,3,0,0.39402291895705044,3,2,1,1,1970
1134,1,0.08622323629117928,0,1,1,0,0,0.27987317590342164,0,0,0.23853211009174324,0.42857142857142855,0.7474747474747475,0,0,1,5,3,2,0.015258221452177518,3,1,1,1,1970
367,4,0.026381029106599396,0,0,1,1,0,0.4746401816345106,2,2,0.0,0.02857142857142857,0.6161616161616162,0,0,1,3,0,0,0.2903940800098117,0,1,1,1,1970
4190,2,0.46151252964902134,1,0,3,1,0,0.6413718606535243,2,1,0.4311926605504588,0.08571428571428572,0.4444444444444445,0,2,1,3,1,1,0.3852246402911739,1,0,1,1,1970
2186,1,0.7579773099704918,0,0,1,1,1,0.5824706694271912,0,1,0.4311926605504588,0.6285714285714286,0.9292929292929294,0,1,0,1,0,0,0.06997070276301846,1,2,1,1,1970
4872,4,0.3740113483088887,0,0,0,1,1,0.5429931687020534,1,1,0.00917431192660556,0.9142857142857143,0.13131313131313133,0,1,1,4,1,2,0.44802733009116225,0,1,1,1,1970
2110,1,0.36119682164716194,1,0,1,4,0,0.0,1,1,0.04587155963302758,0.45714285714285713,0.7777777777777778,0,1,1,5,1,0,0.3299824861328734,0,1,1,1,1970
5136,1,0.36682027806938167,0,1,1,1,1,0.47491023294425944,1,1,0.29357798165137616,0.5428571428571428,0.4545454545454546,0,2,0,0,1,1,0.6189925403717902,0,2,1,1,1970
4728,0,0.05052503623292495,0,0,1,0,1,0.20870965483441856,1,1,0.09174311926605516,0.0,0.797979797979798,0,0,1,5,3,0,0.3549889744048851,0,1,1,1,1970
1639,1,0.45522532027951734,0,1,3,4,1,0.0,1,2,0.1834862385321101,0.17142857142857143,0.494949494949495,0,1,1,5,1,2,0.6075545059522034,0,1,1,1,1970
1650,4,0.06363390123317753,0,0,0,1,0,0.2033086286394415,1,1,0.11926605504587162,0.7428571428571429,0.4444444444444445,0,0,1,3,2,3,0.858718492599718,0,1,1,1,1970
4880,3,0.5612137556697987,1,1,3,3,0,0.11830247747071944,1,0,0.2660550458715597,0.5142857142857142,0.8484848484848485,0,1,1,4,0,0,0.5953425894884404,0,0,1,1,1970
4980,0,0.2574225080410478,0,0,2,1,1,0.5070463388043729,0,1,0.09174311926605516,0.8857142857142857,0.30303030303030304,0,4,1,5,0,2,0.11510076236811924,3,0,1,1,1970
4573,2,0.39340024327171574,0,2,3,4,1,0.0,1,2,0.42201834862385335,0.39999999999999997,0.9090909090909092,0,2,1,5,0,0,0.8026051144738946,0,1,1,1,1970
2220,3,0.2021976589647487,0,0,3,1,1,0.9871175523349437,1,1,0.0,0.19999999999999998,0.5757575757575758,0,2,1,4,1,0,0.3049759978608617,0,2,1,1,1970
2824,3,0.24112344599911908,1,1,0,1,0,0.5451735829807663,1,1,0.7064220183486238,0.5714285714285714,0.11111111111111112,0,0,1,5,1,0,0.7323681738818661,1,1,1,1,1970
2857,2,0.2131583391318201,0,1,1,1,1,0.8972004680889369,2,1,0.596330275229358,0.17142857142857143,0.5454545454545455,0,0,1,3,3,1,0.6271253265749688,1,1,1,1,1970
836,4,0.2013126122261331,0,0,1,4,0,0.0,1,2,0.09174311926605516,0.2571428571428571,0.06060606060606061,0,2,1,5,1,0,0.43870604176501365,0,0,1,1,1970
1347,3,0.43312629522595203,0,0,1,1,1,0.7089547013932648,0,1,0.07339449541284404,0.5714285714285714,0.5050505050505051,0,1,1,5,0,0,0.12949319876397306,0,1,1,1,1970
5853,2,0.6179503566218721,0,1,0,1,1,0.7227073143897341,2,0,0.2660550458715597,0.7999999999999999,0.6161616161616162,0,1,1,5,2,1,0.42544004659792384,0,1,1,1,1970
